"subjID","offer","missed","accept","response_time","human","ingroup","block_fair","run","anteriorinsula","dacc","VS","vmpfc","anteriorinsula_corrected","dacc_corrected","VS_corrected","vmpfc_corrected"
"sub-106",9,0,1,0.36493,1,0,1,1,0.207407340717812,0.00803593904883773,-0.352551092936968,-0.325674020731822,0.0865655487348522,0.0754878180159453,-0.324504283738547,-0.136108450132561
"sub-106",7,0,1,0.9853,1,0,1,1,0.170819843949478,-0.000892510258213237,0.467973735338698,-0.620792903471738,0.0353022502541782,0.0534730486894485,0.583078449530875,-0.222828134520084
"sub-106",8,0,1,0.24661,1,0,1,1,-0.0842979738178353,-0.519616962169056,0.324054642405827,0.129319063993171,-0.207639770165894,-0.461860254596641,0.16872537408879,0.674020626210271
"sub-106",2,0,0,0.0285,1,0,1,1,0.447656743306046,-0.330692727256704,0.0693112185253995,0.442406414728612,0.409214519849608,-0.0759172932259116,-0.0385842463042503,0.614142941045798
"sub-106",5,0,0,0.0566199999999999,1,0,1,1,0.52187131845858,-0.0665891023559703,-0.040325210953597,0.5600196152227,0.306402148484857,0.116430292370254,-0.0642606586527576,0.576085201638084
"sub-106",9,0,1,0.24085,1,0,1,1,-0.187164598610252,-0.462820238359402,-0.145406805541522,1.21885901708156,-0.427331321220341,-0.38011105580711,-0.133207555995258,1.17644585172762
"sub-106",9,0,1,0.0235399999999999,1,0,1,1,0.140594827412012,-0.181805721397891,-0.0887564814183861,0.63017189912498,0.136385150259511,0.051397530811194,-0.0419237471394893,0.260175557092734
"sub-106",2,0,0,0.54624,0,0,0,1,0.0532987555488944,0.540122097151147,0.267768822998429,-0.155380703881383,-0.0599845861716892,0.666592146319345,0.295930369965112,-0.232674460692225
"sub-106",4,0,0,0.33995,0,0,0,1,0.189591059849287,0.28566260566866,0.565266288816929,-0.309798283316195,0.105358606385574,0.137934477208145,0.475921875432152,0.0034945222653896
"sub-106",1,0,0,0.02681,0,0,0,1,0.365305991067241,-0.160148194249443,0.422198326326907,-1.74576884789858,0.235717401662949,-0.211229085891936,0.234802736798236,-1.35569769380974
"sub-106",8,0,1,0.52964,0,0,0,1,-0.14005341353671,-0.579247033464964,-0.136731146873596,-1.6773286510841,-0.328117427125962,-0.461002812867806,-0.276973454097619,-0.573275003180773
"sub-106",1,0,0,0.0317700000000001,0,0,0,1,-0.143866348643011,-0.539205719130459,0.0919233954822024,-1.35186604391783,-0.16375395658908,-0.26178195868655,0.135896748979913,-0.281841716394736
"sub-106",6,0,0,0.47249,0,0,0,1,0.133946628329189,-0.339411173912662,-0.168054466552955,-1.10175029132515,0.115327910830763,-0.0771956588615486,-0.199442584612478,-0.193550035715061
"sub-106",2,0,0,0.0329600000000001,0,0,0,1,-0.424017430709985,0.290489560148368,0.197393376535426,-0.193064191323356,-0.53508834654997,0.476820341585831,0.251690476243351,0.590775389226277
"sub-106",1,0,0,0.33519,0,0,0,1,-0.370500771379739,0.0511131438047246,-0.524285839841468,-0.75539321731776,-0.29588920249219,-0.0018010919586432,-0.590435449605434,-0.423363711275138
"sub-106",9,0,1,0.4179,1,1,1,1,0.584804054097428,0.301594227793868,-0.105808279069606,-0.208545480505563,0.641606041672752,0.339598468147182,0.0658979052306665,0.403081038335522
"sub-106",9,0,1,0.32259,1,1,1,1,0.73398117889883,0.690485086947404,0.235487995669246,-0.601962203212315,0.47287133901297,0.63335314471348,0.269269586525949,-0.262235206893498
"sub-106",9,0,1,0.02085,1,1,1,1,0.235876669486364,-0.111674941325974,-0.0646381042218612,-0.225941513851285,-0.0748771909217731,-0.31651301447293,-0.14334318971248,0.309397189082271
"sub-106",6,0,0,0.54758,1,1,1,1,-0.493930262358238,-0.0598809556966578,0.0256095768030112,-0.443425960023887,-0.638922042819927,0.0399524525258446,0.0458220300041553,-0.0950494387238452
"sub-106",7,0,1,0.41683,1,1,1,1,-0.275288549795126,-0.819781507244679,-0.211242323586096,-1.01394325876608,-0.177410987185437,-0.739620171640502,-0.220774296087544,-0.557430755382494
"sub-106",10,0,1,0.03128,1,1,1,1,0.759236976193885,-0.164751806805186,0.246325533526639,-0.359495277656242,0.784353693734606,0.204030275998204,0.314856771887084,0.380685549972361
"sub-106",4,0,0,0.06382,1,1,1,1,0.740843566988284,-0.329564005024386,0.265975066984538,-0.0666160059627146,0.42168493727727,-0.209571268660332,0.183698074316499,0.34816511421398
"sub-106",7,0,1,0.32073,1,1,1,1,0.366720583910743,-0.695451760181674,0.277213284415969,0.0522697591921315,0.0536830185739968,-0.512861069781836,0.188460068964234,0.321427648678767
"sub-106",3,0,0,0.37831,1,0,0,1,0.597309025314947,-0.0215283343568444,-0.0123480829643086,-0.848284416645765,0.408774255393269,0.300031589674173,-0.1048052642091,-0.638238013966651
"sub-106",4,0,0,0.38636,1,0,0,1,0.356465544745636,0.530508108294776,0.359573343885131,0.642731722444296,0.0911942287046386,0.596102587478602,0.36255170713937,1.30054490540333
"sub-106",5,0,0,0.0247200000000001,1,0,0,1,-0.135904613067396,0.756681866805862,0.339430852405106,0.355960858994513,-0.321026652146815,0.612605264379429,0.219828899772046,0.272422201211065
"sub-106",9,0,1,0.26125,1,0,0,1,-0.236691672238521,0.641429936513305,0.441017502918839,0.163222290173871,-0.257959941837076,0.4114494101519,0.328054245424412,0.222269686233912
"sub-106",2,0,0,0.28887,1,0,0,1,-0.272225100857516,0.099123619341063,0.232490792734704,0.160970101944986,-0.259952873945414,-0.0870826287027043,0.0860459372172972,0.315849520899465
"sub-106",1,0,0,0.02538,1,0,0,1,-0.141904091908752,2.9914822705366e-05,-0.203989531223973,-0.645090605365112,-0.117806846503119,0.0197991120582599,-0.281706778811283,-0.489091370303075
"sub-106",1,0,0,0.02058,1,0,0,1,-0.581947658094577,-0.333910297395455,-0.636290709022433,-0.435289969661972,-0.601219386660988,-0.276503939635983,-0.570149893785348,0.121492713310439
"sub-106",1,0,0,0.0280199999999999,1,0,0,1,-0.359759851514051,-0.381982181911115,-0.361931771195183,0.507079813210294,-0.232591354345398,-0.197740709512068,-0.153310283677717,0.959547000602364
"sub-106",5,0,0,0.4877,1,1,0,1,-0.0287797196457783,-0.479863055929955,-0.316164542144785,-0.167922331206501,0.0244478429166614,-0.277363216432846,-0.197968082166758,-0.184013166009151
"sub-106",3,0,0,0.58459,1,1,0,1,0.70804481394589,0.206228144173683,-0.0401191794468711,-0.347311294625979,0.651126906947838,0.445904494384306,0.062993015443747,-0.0277826353472931
"sub-106",1,0,0,0.2615,1,1,0,1,0.596751038376169,0.136385535338411,-0.0678498395718634,-0.931522188149393,0.294628430485542,0.115474951617583,-0.0557184952479228,-0.522799096460957
"sub-106",1,0,0,0.36031,1,1,0,1,0.479678352181509,-0.173109558410943,-0.105991787626408,-1.28377435924485,0.21459272623929,-0.167492952610308,-0.0847207895140855,-0.584574317011995
"sub-106",2,0,0,0.16563,1,1,0,1,0.179687290025565,-0.614188067347708,-0.169880924125512,-1.83698059469461,-0.0464382148941901,-0.491020941244833,-0.136038851308812,-0.96263637487658
"sub-106",7,0,1,0.51088,1,1,0,1,-0.213914250023663,-0.166060112140797,0.638405072881142,-0.626014769822359,-0.340207006014948,0.124634736587766,0.693304148517412,0.52339049743087
"sub-106",4,0,0,0.30687,1,1,0,1,0.187595931037019,0.320997813440583,0.812096595060818,0.20590236634016,0.192288156542174,0.441487462279249,0.600595442886428,0.753200305705468
"sub-106",1,0,0,0.38429,1,1,0,1,-0.164539389807032,0.0631074527347529,-0.0750345312214146,-0.710946719069034,-0.293464028784389,-0.00139423989123241,-0.34378208039984,-0.577288366875253
"sub-106",10,0,1,0.72729,1,0,1,2,0.433182905699747,-0.122145245334616,0.640891798616697,0.21207150205737,0.290888446602247,-0.0749750753763433,0.513081411630536,0.353752629455884
"sub-106",7,0,1,0.38326,1,0,1,2,-0.109624456245607,-0.219448092083136,-0.0810329333180562,0.153303582710214,-0.335383267428951,-0.158650952514605,-0.434881844510568,0.149929875240438
"sub-106",9,0,1,0.02121,1,0,1,2,-0.454480774351396,0.169778253883123,-0.27018381934613,0.0330948653630912,-0.503367658342835,0.249835873939775,-0.246286521926147,0.0581430364607043
"sub-106",9,0,1,0.263,1,0,1,2,-0.115342552075163,0.457144186980764,-0.195600572213152,0.0779872064478695,-0.0518591812324083,0.460156924051402,-0.0727303114188419,0.161171816696904
"sub-106",3,0,0,0.23828,1,0,1,2,0.428201630527231,0.138812538943495,0.053980396866488,-0.438824720494449,0.38117796855551,0.084943014782018,0.137825067340618,-0.377351354766089
"sub-106",8,0,0,0.0190300000000001,1,0,1,2,0.490899764622251,-0.0733418057638186,0.305862180422992,-0.387326817959547,0.266764084961071,-0.0641996021017572,0.259113922519394,-0.0759081420533135
"sub-106",5,0,0,0.3617,1,0,1,2,0.494408589651963,0.00772842399224087,-0.224651433566275,-0.372007727588061,0.249842936880287,0.0588652326761482,-0.403196518130775,-0.0854949382366334
"sub-106",7,0,1,0.0948199999999999,1,0,1,2,-0.246102385145302,0.311717772166486,0.14334992368822,-0.469125122204423,-0.49181137658313,0.346807243793342,0.242395420851941,-0.190021091426346
"sub-106",10,0,1,0.29761,0,0,1,2,0.597006983179502,-0.472761397008543,-0.104940356531491,-0.697241865098476,0.592590966748034,-0.497844686043447,-0.198451107017838,-0.371169031830354
"sub-106",5,0,0,0.23062,0,0,1,2,0.344289952675657,-0.270882236193521,0.244507307914319,-0.32354472419247,0.0651496247044155,-0.140682856363829,0.280914134481983,0.112852014324425
"sub-106",8,0,1,0.4655,0,0,1,2,-0.0375192432644932,0.0907106440971364,0.518263192886176,0.921541017107666,-0.234312588948618,0.180949326292922,0.37182196824616,1.17720692700581
"sub-106",3,0,0,0.03128,0,0,1,2,-0.261955354634362,0.242607212532743,0.25320779842635,0.910839037038386,-0.334337476300628,0.261270880757135,-0.036475848947042,0.564345194841565
"sub-106",8,0,1,0.1206,0,0,1,2,-0.069758439126114,-0.154582233858053,-0.0349986384971999,0.576938354503363,-0.0690088195293684,-0.165985526573948,-0.185992383862168,0.23562030177363
"sub-106",7,0,1,0.49127,0,0,1,2,0.400730842025951,-0.360573428131088,-0.380747712081453,-0.331615040823817,0.338853752352482,-0.293355592710115,-0.380937801566923,-0.511448992057311
"sub-106",10,0,1,0.49625,0,0,1,2,-0.0571033668190163,-0.118826028925401,-0.458319466032359,-1.01724669118412,-0.272287783759129,-0.0108335449653717,-0.277596787329777,-0.757677740956407
"sub-106",9,0,1,0.30873,0,0,1,2,-0.166705014804999,-0.387191466036408,-0.358832537196577,-0.846266911923885,-0.232705716619039,-0.327051344273849,-0.137520535737527,-0.2551065130797
"sub-106",4,0,0,0.37365,1,0,0,2,0.188679711796188,0.120197432495102,0.195771127784004,0.261872847052291,0.158392333090395,0.233458787992184,0.365026718772808,0.77034244149847
"sub-106",1,0,0,0.31589,1,0,0,2,0.210116342020532,0.133332214249229,0.540046978373236,0.457977050519548,0.0640280624882534,0.146159159997616,0.419106898730904,0.430517961166895
"sub-106",9,0,1,0.30655,1,0,0,2,0.256424260946612,0.273194942140469,0.210300617773707,-0.852625174121931,0.103350928583267,0.2834219412671,-0.0907813679761966,-0.974925971661939
"sub-106",2,0,0,0.38757,1,0,0,2,0.51792693848256,0.0732420384970114,0.118854173415457,-1.11228643762879,0.349764328708997,0.055784098985343,-0.00968844360216957,-0.600741802274238
"sub-106",1,0,0,0.0499799999999999,1,0,0,2,0.115462577145081,-0.324627024087089,0.172013835380009,-0.165735371038318,-0.137909788030221,-0.302505556337207,0.0913204554356795,0.47138901908773
"sub-106",5,0,0,0.75299,1,0,0,2,0.103804219824572,0.117720781394315,-0.352912241515393,-0.51652639536187,-0.0184265061498493,0.218597902989902,-0.461421347767387,-0.337181687949217
"sub-106",4,0,0,0.40082,1,0,0,2,0.00544229545206084,0.661952281163798,0.0259977186409136,0.157738424697891,-0.11298959456004,0.675269464266965,0.192155522355636,0.506735895159006
"sub-106",3,0,0,0.03233,1,0,0,2,-0.183496820585181,-0.0187363325557844,0.398860803960512,0.484032679582015,-0.269877813086017,-0.113146318108044,0.366754447267592,0.50693603184242
"sub-106",7,0,1,1.01412,0,0,1,2,0.336513409817902,0.0225159794057685,0.292315726634115,0.040949558239663,0.311697583743099,0.0628439814985783,0.065109229191667,-0.0939525008974385
"sub-106",9,0,1,0.29043,0,0,1,2,0.519978287096213,0.425518855745732,0.684447885122912,0.455785373784602,0.325718901373891,0.45768122470266,0.512990965477182,0.535171225636163
"sub-106",5,0,0,0.33113,0,0,1,2,0.673387258604635,0.25525062186083,0.674433736829087,-0.458767530872137,0.419346468481413,0.207641131146853,0.297794158116949,-0.580008369667449
"sub-106",7,0,1,0.20991,0,0,1,2,1.08977920298154,-0.323380374936042,0.22693510291477,-0.749633485451341,0.785750622821759,-0.337286350222945,-0.144464585289202,-0.428569885220004
"sub-106",9,0,1,0.72992,0,0,1,2,0.182586257345974,-0.665810027021777,0.156054933991982,-1.27836223216727,-0.257122217436427,-0.565179671707462,0.0188083435318369,-0.816627379111699
"sub-106",10,0,1,0.03342,0,0,1,2,-0.438632624553672,-0.219780339755946,-0.330325933250909,-0.894392397254705,-0.582735372740166,-0.0513682097768351,-0.430484564410033,-0.176948912667066
"sub-106",1,0,0,0.31589,0,0,1,2,-0.441341027307014,0.229932453862771,-0.522424902786346,-0.424032827687915,-0.383021722012493,0.310055840235962,-0.368085356482748,0.107711654065218
"sub-106",8,0,1,0.35628,0,0,1,2,-0.688950548375336,-0.264417416657563,-0.599761748841653,-0.122520679980516,-0.629748719282908,-0.273311821399342,-0.344906658173886,0.181744205459772
"sub-106",7,0,1,0.48313,1,1,1,2,0.453570555507516,0.082587366746911,-0.293774085274587,-0.60080610436853,0.593455102360923,0.171546378977301,0.00154741288852672,-0.442361281028964
"sub-106",7,0,1,0.02264,1,1,1,2,0.154611618811032,-0.187411426169867,-0.494921626717163,-1.27761642085388,-0.0777904385130613,-0.167139806789555,-0.359707788925908,-0.88785882681357
"sub-106",9,0,1,1.1757,1,1,1,2,0.33733648302344,-0.0253863973474061,-0.0859537765694161,-0.178186588094104,0.202349175372682,0.0483297681748095,0.154510259463454,0.538896200405962
"sub-106",7,0,1,0.0724499999999999,1,1,1,2,0.425480106224616,-0.251460788978471,0.378525622189045,-0.176544217480114,0.230952524906049,-0.209816448798505,0.404997744655396,0.00882226138722094
"sub-106",9,0,1,0.56845,1,1,1,2,-0.0014110547490418,-0.388432970891396,0.309048838214949,-0.551251477561891,-0.224659935000247,-0.302038640815167,0.0924826990755489,-0.366679296989817
"sub-106",2,0,0,0.55138,1,1,1,2,-0.010229698731564,0.390034319419,0.67353401472792,0.358452380727977,-0.0943775504484473,0.503541422916623,0.493321515479023,0.724243912991782
"sub-106",8,0,1,0.44993,1,1,1,2,0.0265442527209719,0.0322691109031439,0.666748837257425,1.26896775760688,-0.0547300739375593,-0.0083164412274388,0.295819927512047,1.19479999099087
"sub-106",6,0,0,0.38192,1,1,1,2,0.175876880530268,-0.08428522689199,0.370517258454735,0.764307915559039,0.0826198872392117,-0.0540534283672797,0.00313868429264297,0.249788376022118
"sub-106",4,0,0,0.5413,0,0,0,2,-0.214026355436848,0.104145245488595,0.444751926115714,1.3469377332367,-0.355942876075879,0.157448234876929,0.232376153234744,1.07648640145429
"sub-106",2,0,0,0.02301,0,0,0,2,-0.148551002144814,-0.0971911366063136,0.363073726262276,1.15344291869551,-0.163418883434685,-0.0811867623965625,0.111854756831727,0.601214826535477
"sub-106",7,0,0,1.3023,0,0,0,2,0.73607009658978,0.853622059648236,0.368386475524555,-1.00125883510336,0.699867294788093,0.909479691891744,0.159905521507666,-1.45990719561044
"sub-106",2,0,0,0.26552,0,0,0,2,0.854171474541848,0.538390677422285,0.621087877293273,-0.604384055593982,0.529717905456794,0.406040876622862,0.409827033902382,-0.0209558499111032
"sub-106",3,0,0,0.0261800000000001,0,0,0,2,0.10506558092311,-0.0514809227100125,-0.0137305029784329,-0.142699523642659,-0.25787091928421,-0.121432673611696,-0.357217037229605,0.248788471888456
"sub-106",2,0,0,0.09934,0,0,0,2,0.156492189368388,0.00590504005689312,-0.437651433632406,-0.82362001206493,0.0376492891452543,0.0527146257912074,-0.448970048296589,-0.655416111824788
"sub-106",6,0,0,0.28159,0,0,0,2,0.220561554800952,-0.336941766794081,-0.700288177817129,-1.55380152799189,0.0849614696493362,-0.301491367898571,-0.489790698334129,-1.05628463435373
"sub-106",2,0,0,0.0289299999999999,0,0,0,2,0.134430913681475,-0.564932135796105,-0.33503916344489,-1.54045031508431,-0.0220459556342452,-0.461617389099608,0.0128826623300382,-0.689796359450898
"sub-106",4,0,0,0.2892,1,1,0,2,-0.198261463568391,-0.248596448451281,-0.352080333124225,-0.121038545761257,-0.326672957295838,-0.100152456307402,-0.195274595045588,0.723158374193471
"sub-106",3,0,0,0.0267999999999999,1,1,0,2,-0.445140475950514,-0.453649710035986,-0.503378209017683,0.593635586369783,-0.465145293476387,-0.367822357974057,-0.33765570032303,0.751363606404615
"sub-106",8,0,1,0.1591,1,1,0,2,0.152413670672104,0.0204143969825021,-0.00619485531933606,0.042835970968008,0.212853537143822,0.146830739765176,0.238694076773377,-0.145073248231254
"sub-106",2,0,0,0.01841,1,1,0,2,0.395024707114014,0.153604682069272,0.0702135199680924,-0.444239970925264,0.260753593366387,0.186183045918539,0.0549518871376881,-0.365766443247991
"sub-106",3,0,0,0.02152,1,1,0,2,0.316031193399491,-0.452078524942475,-0.346872470555051,-0.82048036493361,0.102706101054893,-0.445864332058843,-0.402114689718485,-0.506442716093395
"sub-106",1,0,0,0.33334,1,1,0,2,0.422498516144212,-0.302958927610975,-0.297091886207151,-0.439259658427909,0.234913190770119,-0.176853590938071,-0.134094385056163,0.0567388103535945
"sub-106",5,0,0,0.1101,1,1,0,2,0.178419374201136,-0.097227202978468,-0.337537793122465,-0.258702859142795,-0.0438579650935736,-0.000639143453917496,-0.200587920163322,0.0529261654241785
"sub-106",4,0,0,0.27222,1,1,0,2,-0.0164528512395918,0.149523273075896,0.0543427858501673,-0.350548821780831,-0.159197834767976,0.205388044428694,0.212455928767119,-0.1262423276149
"sub-106",2,0,0,0.16523,0,0,0,2,-0.188969778052221,-0.411787074723246,0.479957405788203,0.384533401206136,-0.268216311695272,-0.404764992852726,0.433019528304374,0.653259279723295
"sub-106",10,0,1,0.69445,0,0,0,2,0.282829128710243,0.0881142343084017,0.11084409058094,-0.295494931729627,0.259796647155982,0.206244134324337,-0.158796101839194,-0.382276239971385
"sub-106",1,0,0,0.45478,0,0,0,2,-0.0821575035418694,-0.116552075121069,-0.178805217922976,-1.28127622548491,-0.258924049400351,-0.0973744640702728,-0.255307332091853,-1.03917601272349
"sub-106",1,0,0,0.32531,0,0,0,2,0.439310713438317,-0.182346349582076,0.00584224588237703,-0.830288152210414,0.381473816607355,-0.12265634253191,0.0808987683339086,-0.111435375527016
"sub-106",1,0,0,0.61759,0,0,0,2,0.660764890596814,0.208417096071773,0.356899805910264,0.0772203300148249,0.433009354165865,0.281130661854619,0.335339775005249,0.577962130568029
"sub-106",1,0,0,0.02362,0,0,0,2,-0.11293540087839,-0.270294054480339,-0.323393986662268,-0.0780240708263591,-0.412851025481954,-0.27492963080367,-0.52864444461484,-0.0161798213046251
"sub-106",6,0,0,0.75257,0,0,0,2,-0.183645811688621,-0.0593329031986219,0.00496031978400424,-0.457033547526225,-0.23145383566621,0.030789352162916,0.155672733747717,-0.320108581212213
"sub-106",4,0,0,0.0173099999999999,0,0,0,2,0.182322707725689,0.0617590305843839,0.447292363465143,0.896763031557202,0.157555429893684,0.110122865984022,0.426193799282626,1.2169880269061
"sub-106",4,0,0,0.23688,1,1,0,2,0.0441965918580536,0.0101724415370781,0.147531255788635,0.0105320880189538,-0.0998202795837262,0.0345668977681477,-0.105016994291979,-0.323978398219666
"sub-106",4,0,0,0.03162,1,1,0,2,0.00106291437987238,-0.0225057964109712,-0.231817414463876,0.101653051283211,-0.097946033400952,0.0120998974662308,-0.327516041716335,0.195749678240374
"sub-106",4,0,0,0.0184800000000001,1,1,0,2,-0.354260920418407,-0.130425654681555,-0.344780528510455,0.280552045442164,-0.439214906536408,-0.0893515111606209,-0.241985440848838,0.33057991887512
"sub-106",1,0,0,0.01878,1,1,0,2,-0.350970091298223,-0.357485235013344,-0.0401213106621678,0.713405985198915,-0.320143017975994,-0.295049041008178,0.121781584443304,0.676913091106009
"sub-106",4,0,0,0.6869,1,1,0,2,0.0739419843900275,-0.337090753294803,-0.411659920588136,-0.0518745570443571,0.103696752269567,-0.229709557547559,-0.409169578301868,-0.297708231785096
"sub-106",6,0,0,0.15663,1,1,0,2,0.186272733379155,-0.041626484926652,-0.12648256320972,0.103107638959773,0.0775713509132985,0.0617177527013651,0.0704148897410645,0.227385938290087
"sub-106",8,0,1,0.92843,1,1,0,2,-0.0271048917978381,0.109565970668983,0.705284522497095,-0.355653585679829,-0.172408865623937,0.154424933035223,0.752963281633185,-0.306329193240723
"sub-106",2,0,0,0.02518,1,1,0,2,0.0331991054311705,-0.281981990948595,-0.230291031805488,-0.793594495952129,-0.0425764971336594,-0.267050614858191,-0.617833354834526,-0.5223998048368
"sub-109",10,0,1,1.44422,1,1,1,1,-0.101000049539531,-0.0033473332209892,0.21175232102784,-0.687927729636431,-0.0855379633204511,-0.0296060515176792,0.125799202389216,-0.687927729636431
